1056.000000
50.000000
300.000000
40
111.575335	0.046899	0.024287	2.944060	
140.995697	0.043764	0.021398	1.131626	
9.235939	0.023964	0.019836	1.882565	
156.349559	0.046336	0.016283	2.891140	
119.169591	0.036324	0.022977	1.627033	
29.136906	0.023297	0.016944	2.922361	
147.574236	0.026306	0.020634	1.189123	
74.088290	0.028345	0.016010	0.754143	
265.598193	0.026213	0.015364	2.310770	
336.603900	0.022670	0.019386	0.855770	
76.521287	0.034716	0.018977	0.868313	
84.068300	0.025096	0.015948	2.493149	
193.505905	0.047105	0.024903	0.538987	
269.767357	0.022596	0.021168	0.052828	
622.192267	0.022858	0.011943	1.457472	
730.277078	0.034603	0.011471	0.139256	
694.781457	0.042279	0.013310	1.398144	
407.115360	0.027847	0.010722	1.684805	
735.023927	0.048491	0.014522	2.676351	
657.499893	0.022937	0.014861	0.423444	
601.125187	0.024602	0.012086	0.860805	
682.338603	0.048537	0.013315	2.228278	
727.468917	0.045933	0.013733	1.895016	
523.871395	0.028286	0.014240	2.893521	
511.863277	0.048276	0.013109	2.713981	
606.001282	0.024517	0.014132	0.811640	
672.104678	0.030135	0.012923	0.295358	
951.949583	0.024585	0.008619	1.544267	
990.692221	0.024327	0.009546	0.664693	
896.271126	0.024068	0.009673	2.372387	
994.644490	0.026555	0.009043	1.070009	
848.358531	0.038486	0.009971	2.180578	
917.826594	0.022887	0.009464	0.882687	
850.334666	0.041357	0.008646	2.945616	
777.191687	0.033003	0.008594	1.637196	
864.670309	0.031424	0.010574	2.798669	
898.203925	0.034419	0.010096	0.147588	
1014.457839	0.032730	0.008544	2.062380	
866.533769	0.025821	0.009351	0.284371	
915.313089	0.034747	0.008987	0.315683	
