577.000000
50.000000
300.000000
15
146.285836	0.048547	0.012628	0.060488	
55.743645	0.041805	0.022076	1.840083	
97.303995	0.036666	0.017033	1.568468	
4.199622	0.044887	0.018963	1.877316	
115.103793	0.038290	0.024096	1.937437	
304.445204	0.035078	0.008626	1.300089	
248.613117	0.035260	0.008543	0.797693	
301.924375	0.047659	0.010914	1.801508	
349.611835	0.036060	0.009144	0.366283	
236.713950	0.040534	0.011032	1.339763	
394.393689	0.037326	0.008175	0.683004	
556.927274	0.035871	0.006446	1.253700	
369.141728	0.042762	0.006253	0.193121	
489.807703	0.044958	0.007801	1.432600	
509.319132	0.044159	0.007926	0.148808	
