1156.000000
50.000000
300.000000
30
322.005554	0.036696	0.016103	2.004791	
412.510575	0.031513	0.023673	2.376141	
220.150395	0.032895	0.018161	1.791650	
271.303568	0.029263	0.021205	1.730491	
99.091647	0.027344	0.016410	0.084231	
231.091647	0.025223	0.018512	2.966308	
230.739158	0.043149	0.023501	2.841884	
410.903226	0.023191	0.015252	0.056032	
77.505234	0.025067	0.022210	1.713462	
432.221747	0.032385	0.015340	2.742271	
512.643941	0.034267	0.012398	2.502762	
575.662832	0.028556	0.012604	0.063906	
622.790124	0.030107	0.010935	0.082034	
486.658650	0.028222	0.012696	0.766137	
691.059420	0.032828	0.014118	1.276467	
535.835566	0.030879	0.012811	0.916288	
551.579760	0.022488	0.012196	2.266823	
599.001862	0.049736	0.010898	1.193060	
571.739067	0.026578	0.012037	0.606372	
628.475723	0.022451	0.012704	2.663533	
816.882229	0.036166	0.010540	0.580096	
835.432600	0.024028	0.008495	2.861934	
725.716361	0.025435	0.009662	2.667104	
970.963591	0.037576	0.008998	1.391003	
1134.801599	0.041387	0.009256	1.942717	
779.413312	0.024597	0.008889	0.061983	
880.222541	0.023069	0.009894	0.628071	
862.620930	0.028618	0.010470	0.045595	
833.181066	0.046416	0.009746	2.686789	
1088.793847	0.048595	0.009637	1.679128	
