807.000000
50.000000
300.000000
30
180.787988	0.036611	0.023631	0.485122	
176.255379	0.048972	0.023484	0.417951	
151.813715	0.038161	0.022607	0.338450	
157.572710	0.047864	0.022690	0.436354	
94.137700	0.047601	0.021720	0.710044	
80.468154	0.043583	0.024687	0.938078	
180.034944	0.037698	0.024531	0.263955	
95.127415	0.047631	0.023941	0.526292	
191.237373	0.036525	0.024539	0.410199	
54.541917	0.039747	0.022134	0.356059	
590.652333	0.042041	0.020929	0.638966	
295.124638	0.042230	0.018998	0.575304	
587.338633	0.033451	0.021362	0.783410	
359.910184	0.034792	0.018925	0.112308	
314.680898	0.039845	0.020924	0.370373	
346.492416	0.048501	0.018851	0.419660	
276.187658	0.049144	0.018829	0.903562	
370.926878	0.036621	0.019823	0.624012	
295.385388	0.044110	0.020600	0.686483	
523.791650	0.039728	0.020921	0.873135	
617.908536	0.045255	0.018646	0.203864	
664.626026	0.038107	0.016798	0.242592	
605.640828	0.042511	0.016763	0.253731	
603.076540	0.037067	0.017788	0.299173	
782.141575	0.040824	0.018700	0.475570	
792.069124	0.046151	0.017650	0.895108	
710.915036	0.033711	0.018494	0.000092	
774.382794	0.037377	0.017654	0.066713	
597.025086	0.043120	0.018455	0.260964	
668.851497	0.040396	0.017018	0.499100	
