819.000000
50.000000
300.000000
25
377.764061	0.045290	0.023600	0.489517	
80.229835	0.039507	0.024289	0.731346	
13.133457	0.033507	0.023197	0.205817	
364.878628	0.036289	0.023334	0.170904	
379.476608	0.038577	0.023180	0.352733	
68.714438	0.048668	0.023577	0.246315	
132.598315	0.041650	0.023864	0.839076	
10.806757	0.038046	0.022246	0.635121	
102.563799	0.043660	0.022639	0.311289	
435.006226	0.037936	0.019662	0.620258	
412.582446	0.035608	0.019183	0.513627	
522.284280	0.044489	0.018923	0.105594	
444.509690	0.049372	0.020185	0.093051	
479.106693	0.041106	0.019963	0.187963	
387.208747	0.035685	0.019197	0.693838	
555.381603	0.033703	0.019396	0.207617	
396.723197	0.045617	0.019615	0.517197	
626.856441	0.036059	0.018342	0.990722	
686.228370	0.042438	0.017425	0.304056	
774.863277	0.037661	0.017017	0.678396	
689.220038	0.043810	0.017585	0.060396	
679.406751	0.034420	0.018115	0.734397	
628.502243	0.041596	0.018714	0.909574	
625.556719	0.044651	0.018255	0.061190	
679.552873	0.039368	0.017654	0.347514	
