420.000000
50.000000
300.000000
15
192.805353	0.022994	0.015207	2.746574	
136.239723	0.025402	0.016937	0.181005	
129.583514	0.027218	0.017591	0.895596	
79.643727	0.030649	0.020495	2.568773	
13.591784	0.030495	0.021538	0.623218	
213.113407	0.049210	0.012418	1.733604	
238.384960	0.030699	0.013809	2.402234	
301.395672	0.025313	0.013038	1.618244	
200.267006	0.025938	0.013977	1.013062	
236.151372	0.026650	0.013809	2.433546	
334.793115	0.033692	0.009514	2.394910	
371.852596	0.025055	0.009683	1.962584	
331.345317	0.022859	0.009828	0.603626	
329.442244	0.042984	0.009251	1.946562	
405.011994	0.029791	0.008969	0.476089	
