579.000000
50.000000
300.000000
15
112.323313	0.032223	0.017592	1.698126	
85.268471	0.031484	0.024301	0.399030	
119.694815	0.038430	0.016482	0.703604	
53.697989	0.028649	0.023034	0.008850	
93.238014	0.024777	0.016457	0.413297	
194.944731	0.022923	0.011085	1.424146	
217.561968	0.023441	0.011342	0.530335	
369.987823	0.035587	0.011393	0.196234	
358.241615	0.043767	0.013007	1.042283	
307.712668	0.034846	0.013733	1.533326	
525.574297	0.031518	0.008932	0.332575	
471.733543	0.031872	0.010475	2.046876	
510.058687	0.026923	0.009500	0.369274	
431.687155	0.026555	0.008534	0.040361	
552.082675	0.030846	0.010184	0.488983	
