1101.000000
80.000000
120.000000
30
159.148778	0.026648	0.022777	0.966887	
157.076876	0.036307	0.022486	0.114383	
148.348155	0.045212	0.016261	0.159917	
20.130863	0.023857	0.014515	0.330485	
167.991119	0.035492	0.016278	0.686483	
140.668752	0.019687	0.023141	0.182287	
101.168950	0.017532	0.016119	0.268868	
22.055727	0.019017	0.021185	0.963317	
21.460891	0.039318	0.014928	0.260445	
66.187231	0.046225	0.015159	0.663228	
555.579028	0.017065	0.011428	0.011567	
567.699118	0.031766	0.011841	0.452437	
239.969878	0.019737	0.011719	0.852046	
356.652272	0.022120	0.010058	0.576342	
309.033174	0.027916	0.010966	0.577410	
624.018220	0.022117	0.013572	0.139561	
539.452193	0.020923	0.010909	0.876675	
306.848811	0.017081	0.011269	0.896420	
545.643300	0.018173	0.012421	0.889126	
308.446516	0.024461	0.010370	0.437635	
989.862972	0.034134	0.008206	0.160131	
893.233375	0.026786	0.009425	0.705802	
722.045686	0.046498	0.008547	0.797266	
891.068087	0.037772	0.009043	0.202734	
811.472091	0.039844	0.009418	0.739799	
876.589526	0.049379	0.008354	0.199866	
865.257851	0.033671	0.008538	0.870510	
1023.930174	0.045498	0.008053	0.349925	
793.197058	0.032675	0.007999	0.338878	
978.516861	0.045167	0.009724	0.952452	
