668.000000
100.000000
140.000000
50
130.248482	0.119036	0.009095	0.497177	
292.422010	0.005970	0.009360	0.045167	
565.945860	0.004328	0.008770	0.917203	
604.149907	0.007525	0.008924	0.010559	
90.352367	0.007790	0.009219	0.706137	
57.428388	0.013518	0.009416	0.258889	
235.544053	0.006789	0.009119	0.608509	
234.035463	0.008542	0.008932	0.918424	
119.708731	0.004221	0.008768	0.022034	
261.781304	0.014878	0.008795	0.081973	
156.771142	0.009384	0.009207	0.670949	
217.481735	0.005508	0.009303	0.840754	
214.994598	0.006790	0.009474	0.987823	
231.344462	0.006835	0.009032	0.778771	
423.424787	0.008350	0.009482	0.637043	
625.453658	0.055105	0.008818	0.230659	
258.519486	0.004169	0.008975	0.042482	
377.412763	0.004023	0.008798	0.715598	
239.478622	0.006413	0.008917	0.730583	
372.255013	0.006537	0.008889	0.775048	
521.320109	0.006312	0.009086	0.387280	
615.749748	0.004228	0.008963	0.085482	
58.957366	0.006131	0.009359	0.381664	
45.216956	0.004786	0.009038	0.311350	
184.394665	0.004842	0.008979	0.751610	
76.143071	0.004027	0.008897	0.838160	
126.069277	0.004533	0.009277	0.908322	
357.006012	0.016838	0.008997	0.403272	
77.977844	0.012892	0.008832	0.216102	
544.621723	0.013291	0.009058	0.845790	
446.502152	0.004144	0.009208	0.769707	
166.108097	0.004128	0.008812	0.855312	
140.645528	0.005862	0.008908	0.748375	
382.509354	0.030085	0.008874	0.837092	
207.003143	0.011886	0.009379	0.298318	
349.096103	0.004262	0.009343	0.948302	
470.456130	0.008040	0.008867	0.607776	
69.334025	0.006355	0.009288	0.129673	
337.842830	0.051901	0.009011	0.316935	
101.401776	0.007453	0.008699	0.676748	
477.550584	0.011734	0.008854	0.275918	
101.361003	0.005401	0.008838	0.692740	
555.141087	0.021334	0.008946	0.546159	
634.688681	0.006620	0.009214	0.769646	
334.417920	0.007870	0.008892	0.068422	
368.300058	0.023394	0.009343	0.570940	
589.981384	0.009143	0.009339	0.209754	
175.587756	0.020115	0.009319	0.775445	
569.615406	0.005189	0.009056	0.084841	
444.626606	0.006543	0.009235	0.200995	
