299.000000
100.000000
140.000000
20
190.393841	0.024334	0.009240	1.447188	
88.421583	0.008944	0.009146	1.535569	
219.119449	0.009165	0.008865	1.574023	
26.818476	0.031894	0.008766	1.691092	
282.237312	0.069308	0.009135	1.983703	
103.195013	0.015873	0.009270	0.487564	
164.560869	0.017697	0.009195	1.248573	
28.068606	0.007301	0.009178	1.011017	
182.573687	0.018995	0.009184	1.219092	
129.940489	0.032211	0.009129	1.999268	
138.627522	0.013507	0.008742	0.484695	
269.526139	0.018311	0.008884	1.823420	
188.276833	0.012078	0.009458	1.509629	
233.281503	0.087525	0.008896	1.599536	
23.542589	0.010785	0.009478	0.122868	
274.763909	0.008722	0.009142	0.646016	
49.977813	0.064260	0.009282	0.063356	
110.787042	0.031962	0.008772	0.759850	
97.254616	0.010403	0.009504	0.579302	
265.474624	0.018042	0.008810	1.691580	
