373.000000
100.000000
140.000000
20
280.259407	0.026508	0.009307	1.461638	
85.295846	0.015935	0.008625	0.799829	
42.004761	0.007872	0.009196	1.060213	
302.115543	0.011532	0.007960	0.343974	
80.344066	0.011458	0.008270	0.326350	
198.526566	0.008425	0.007943	0.116367	
323.812311	0.014160	0.008263	0.059603	
256.946196	0.013072	0.008118	1.336070	
138.695395	0.008416	0.009503	0.478286	
169.635487	0.011784	0.009116	0.577990	
87.424543	0.007135	0.009069	0.894131	
101.574114	0.006280	0.009125	0.091418	
275.728813	0.006278	0.008139	0.838603	
277.356639	0.010585	0.007787	0.694815	
107.334117	0.013750	0.008662	0.379131	
342.264809	0.118409	0.008341	0.631001	
87.174108	0.005768	0.007771	1.269601	
277.140355	0.005878	0.008530	0.285699	
346.465285	0.012319	0.009051	0.070040	
367.046480	0.006983	0.007631	1.306177	
