120.000000
100.000000
140.000000
20
8.778344	0.058732	0.007660	2.176428	
103.025605	0.031965	0.008771	1.112857	
84.315317	0.083630	0.007606	1.510056	
101.692557	0.035568	0.009319	1.764809	
69.959410	0.058490	0.009134	1.521348	
64.905545	0.027751	0.007672	1.321528	
8.163091	0.033309	0.007458	2.074038	
36.754051	0.093383	0.008013	0.642186	
69.296548	0.089095	0.007689	1.190298	
41.324503	0.016799	0.008006	0.269936	
38.387402	0.023269	0.009068	0.302973	
23.361309	0.032726	0.009416	0.400098	
62.916959	0.023732	0.007444	1.397137	
67.641224	0.028949	0.007435	0.070650	
12.594378	0.137437	0.009401	2.226707	
112.565691	0.085527	0.007531	0.226981	
56.222419	0.043032	0.008291	2.420881	
15.461898	0.026734	0.007633	0.199210	
63.872799	0.033293	0.008256	0.582751	
10.503250	0.042074	0.008747	0.653172	
