204.000000
100.000000
140.000000
20
48.131474	0.078104	0.009191	1.347514	
176.500748	0.022180	0.006829	0.307672	
92.396741	0.008602	0.007960	0.896100	
48.915922	0.025223	0.009248	0.755974	
141.300211	0.016581	0.007676	0.047380	
170.710776	0.019009	0.007657	0.502503	
150.122135	0.026130	0.007463	1.461180	
69.566820	0.008332	0.008482	0.195425	
60.246834	0.009121	0.008263	0.610263	
158.551836	0.025444	0.008102	1.100955	
96.368786	0.009601	0.007103	0.957167	
45.510422	0.008893	0.009358	0.916791	
64.748070	0.012132	0.006525	0.212729	
27.636219	0.049273	0.008960	0.935423	
186.791955	0.010239	0.006957	0.149968	
148.360240	0.009428	0.009129	0.462584	
179.078219	0.095632	0.009186	0.394604	
50.814783	0.024208	0.006767	0.524201	
4.376720	0.088170	0.007145	0.029710	
68.632954	0.029852	0.008435	0.014466	
