500.000000
50.000000
300.000000
15
21.884640	0.033093	0.016069	0.631733	
95.001709	0.025369	0.015199	0.582141	
82.853664	0.043490	0.015479	2.176122	
36.102756	0.042602	0.023091	1.503189	
108.892972	0.030717	0.020072	0.898618	
318.400616	0.047044	0.013605	1.500519	
279.383862	0.031267	0.014617	2.251656	
126.274819	0.047501	0.013524	0.217521	
135.801904	0.028646	0.014517	1.574602	
228.152318	0.030410	0.013101	0.075838	
412.392346	0.041139	0.009141	0.247047	
481.979125	0.027309	0.009740	0.469604	
397.580950	0.022966	0.008996	0.522248	
413.826106	0.038675	0.010087	0.250786	
478.349406	0.030915	0.010480	1.491516	
