569.000000
50.000000
300.000000
15
191.984619	0.043226	0.015301	1.716437	
76.387524	0.023826	0.022383	0.545747	
92.845546	0.045951	0.019652	2.251885	
53.148900	0.023860	0.019710	0.340358	
49.809870	0.032494	0.019946	0.521943	
277.421369	0.025973	0.012232	1.506851	
352.539262	0.030296	0.014941	1.537446	
277.773675	0.024041	0.013987	2.081591	
325.813715	0.026773	0.013701	2.378689	
211.747978	0.022878	0.013832	2.105090	
559.592029	0.023111	0.008800	0.959807	
472.878994	0.038579	0.009263	0.316706	
370.234870	0.036312	0.010284	2.210532	
568.845454	0.028369	0.010493	0.579318	
390.853847	0.025770	0.009625	0.919446	
