635.000000
50.000000
300.000000
15
93.142796	0.027275	0.016710	0.678350	
33.567827	0.024146	0.016006	0.306940	
82.169347	0.036809	0.023071	1.164892	
148.131443	0.049861	0.015758	1.294366	
88.394604	0.025000	0.015568	1.719871	
290.026490	0.048106	0.010442	0.116199	
337.066225	0.033169	0.010866	1.448561	
410.145695	0.038510	0.011300	2.098453	
261.993377	0.047487	0.010019	1.668905	
295.331126	0.030609	0.010335	0.396970	
459.373180	0.030574	0.007143	0.629292	
446.398968	0.036229	0.008726	2.006821	
574.884548	0.026032	0.008718	0.524918	
485.357677	0.029229	0.008260	0.348216	
452.176641	0.044476	0.007871	2.115848	
