169.000000
100.000000
140.000000
20
164.012574	0.054362	0.008759	1.286905	
82.455000	0.027253	0.008766	0.201697	
155.347758	0.014656	0.008953	1.064150	
71.376415	0.020575	0.008756	1.391140	
107.784112	0.044631	0.009504	0.310465	
145.563738	0.024767	0.008934	0.963759	
125.516037	0.015866	0.009338	1.331675	
128.223792	0.021009	0.008748	1.114505	
116.536607	0.023009	0.009390	0.704382	
129.967071	0.027258	0.009118	0.804590	
127.450148	0.022540	0.009329	1.320185	
128.842708	0.021937	0.008895	0.409894	
146.992401	0.013044	0.008795	0.185217	
131.359630	0.038182	0.009440	0.323420	
18.691244	0.077259	0.009064	1.298990	
145.109867	0.014897	0.009129	0.868358	
14.905545	0.017181	0.009236	0.281533	
160.747795	0.022371	0.008950	0.136097	
67.343150	0.014472	0.008982	0.508408	
137.847926	0.014207	0.009473	0.767785	
