692.000000
50.000000
300.000000
15
74.224067	0.030088	0.015136	2.062670	
176.062441	0.040680	0.023997	0.504166	
20.058962	0.028311	0.020002	1.590014	
62.909513	0.040699	0.021990	0.549104	
13.633595	0.034676	0.022152	1.148488	
362.279092	0.031816	0.014332	2.199011	
452.457930	0.026616	0.011476	2.132176	
387.803705	0.030775	0.014157	1.426054	
405.955657	0.044378	0.013521	0.581225	
301.719993	0.030273	0.011212	0.870540	
676.475539	0.038085	0.009552	0.423292	
543.795862	0.023529	0.008639	0.784402	
505.739280	0.027051	0.010463	0.972091	
633.051668	0.040586	0.008793	0.163732	
562.771661	0.037541	0.009342	2.094943	
